source_id,source_slug,source_article,target_slug,target_url,anchor_text,full_crosslink_text,context_snippet,href
7b420317-7b9a-45fd-92da-2e6e8ccc7d2e,lwxmte1p,Bayesian Models of Cognition,n6c8sb19,https://oecs.mit.edu/pub/n6c8sb19,Markov Chain Monte Carlo,[see Markov Chain Monte Carlo],Bayesian models of cognition have explored increasingly complex methods for defining increasingly rich generative models. Bayesian networks are a powerful tool for defining probability distributions that involve many variables and are ve...,https://oecs.mit.edu/pub/n6c8sb19
7b420317-7b9a-45fd-92da-2e6e8ccc7d2e,lwxmte1p,Bayesian Models of Cognition,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],"As noted above, the growth and popularity of Bayesian models of cognition came in part from the development of more sophisticated tools for probabilistic reasoning in machine learning and artificial intelligence. More recently, these fie...",https://oecs.mit.edu/pub/zp5n8ivs
7f02300c-0751-461b-987d-dd51860cc2ef,ge65ctmu,Mental Imagery,8w58nrk1,https://oecs.mit.edu/pub/8w58nrk1,Visual Cognitive Neuroscience,[see Visual Cognitive Neuroscience],"Mental imagery is often defined as simulating perception. This idea can be cashed out in at least three ways: procedurally (i.e., mental imagery exploits much of the same cognitive mechanisms and processes underlying perception), phenome...",https://oecs.mit.edu/pub/8w58nrk1
ac4dab11-2f04-42d0-bddd-41df9cf57f54,rbmlimm5,Animal Cognition,sk15jg0g,https://oecs.mit.edu/pub/sk15jg0g,Animal Culture,[see Animal Culture],"Behaviorists such as and argued that behavior is reflexive and shaped by external reinforcement. Cognitivists like argued that animals are capable of mental representation and inference. Since then, the lines between the two schools have...",https://oecs.mit.edu/pub/sk15jg0g
ac4dab11-2f04-42d0-bddd-41df9cf57f54,rbmlimm5,Animal Cognition,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Theory of Mind],"Most controversies in animal cognition revolve around the nature of the representations underlying behavior or the processes supporting the production of novel responses. For instance, in tasks to investigate whether animals represent ot...",https://oecs.mit.edu/pub/8q02cvue
61e20c82-2d30-4747-b514-bc4a4bbdc288,mfsrxxgb,Cultural Attractors,u870vxpu,https://oecs.mit.edu/pub/u870vxpu,Cultural Evolution,[see Cultural Evolution],"The idea of cultural attraction was first outlined by and has since been developed by many others (e.g., ; ; ; ; ). Cultural attraction theory draws much of its inspiration from cognitive and evolutionary psychology and anthropology. It...",https://oecs.mit.edu/pub/u870vxpu
4c3b0935-29d1-4d17-9602-e33ef33a2494,8q02cvue,Theory of Mind,dqw08mkw,https://oecs.mit.edu/pub/dqw08mkw,Autism,[see Autism],"Deaf children in the United States and Australia follow the same order their hearing peers do. However, deaf children of hearing parents have serious delays in their understandings. Theory-of-mind milestones achieved by hearing preschool...",https://oecs.mit.edu/pub/dqw08mkw
4c3b0935-29d1-4d17-9602-e33ef33a2494,8q02cvue,Theory of Mind,bc1nglmr,https://oecs.mit.edu/pub/bc1nglmr,Social Cognitive Neuroscience,[see Social Cognitive Neuroscience],"The social brain hypothesis exemplifies theory-of-mind connections to other disciplines. Childhood theory-of-mind findings have also inspired debate and revised theorizing within philosophy of mind (). Further, neuroscientists have ident...",https://oecs.mit.edu/pub/bc1nglmr
6b32d916-0c2c-4de7-a79b-590113026741,k9va0mfe,Experimental Philosophy,3r6pj6pn,https://oecs.mit.edu/pub/3r6pj6pn,Open Science,[see Open Science],"Finally, the replicability of experimental philosophy has been examined and appears to be substantial () [see Open Science].",https://oecs.mit.edu/pub/3r6pj6pn
db4c7c20-e5dc-4d2f-8284-1865a5c88fe0,dqw08mkw,Autism,8q02cvue,https://oecs.mit.edu/pub/8q02cvue,Theory of Mind,[see Theory of Mind],"A still widely accepted explanation of the social impairments unique to autism is a deficit in Theory of Mind [see Theory of Mind] (originally proposed by ; see , for a recent appraisal). Theory of Mind (also known as mentalizing) refers...",https://oecs.mit.edu/pub/8q02cvue
7b57c281-dd2f-4651-8c51-d359c75378c9,s41l0yu6,Memory,j39m4jos,https://oecs.mit.edu/pub/j39m4jos,Concepts,[see Concepts],"Semantic memory is a system responsible for storing and accessing general knowledge about the world, including the meanings of words and concepts [see Concepts]. It supports a wide range of cognitive activities, including object recognit...",https://oecs.mit.edu/pub/j39m4jos
7b57c281-dd2f-4651-8c51-d359c75378c9,s41l0yu6,Memory,1rgtz41v,https://oecs.mit.edu/pub/1rgtz41v,Working Memory,[see Working Memory],Working memory is a memory system enabling the short-term storage and manipulation of information for goal-directed processing [see Working Memory]. It operates on timescales measured in seconds and has a very limited capacity (). Accord...,https://oecs.mit.edu/pub/1rgtz41v
7b57c281-dd2f-4651-8c51-d359c75378c9,s41l0yu6,Memory,d16msun2,https://oecs.mit.edu/pub/d16msun2,Episodic Future Thinking,[see Episodic Future Thinking],Also notable is the emergence of neuroimaging and clinical evidence revealing a close connection between episodic memory and imagination [see Episodic Future Thinking]. This evidence has inspired a class of theories that posit a common n...,https://oecs.mit.edu/pub/d16msun2
7b57c281-dd2f-4651-8c51-d359c75378c9,s41l0yu6,Memory,y25banqk,https://oecs.mit.edu/pub/y25banqk,Self,[see Self],"An important line of research concerns the relation between memory and the self, grounded in a prominent theory that characterizes memory as providing an autobiographical database for the self () [see Self]. Another line of research conc...",https://oecs.mit.edu/pub/y25banqk
a24eecd4-37c6-44fc-87cf-2ab0c00c701a,zw60p83x,Cognitive Development,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"Cognitive development has been a focus of inquiry for millennia, initially rooted in philosophical debates about the role of innate capacities versus experience in the origins of knowledge (). Early scientific study of cognitive developm...",https://oecs.mit.edu/pub/xohbfbix
a24eecd4-37c6-44fc-87cf-2ab0c00c701a,zw60p83x,Cognitive Development,jr9encpg,https://oecs.mit.edu/pub/jr9encpg,Statistical Learning,[see Statistical Learning],Two seemingly distinct metaphors characterize young children’s representations of information: they are data analysts (skilled at detecting statistical patterns) and they are theorists (constructing commonsense theories to predict and ex...,https://oecs.mit.edu/pub/jr9encpg
a24eecd4-37c6-44fc-87cf-2ab0c00c701a,zw60p83x,Cognitive Development,d8e1n1e8,https://oecs.mit.edu/pub/d8e1n1e8,Social Learning,[see Social Learning],"Children’s learning does not occur in a vacuum, and indeed children are highly sensitive to cues from social others to guide their learning [see Social Learning] (; ). Infants attend and learn differently when adults signal a pedagogical...",https://oecs.mit.edu/pub/d8e1n1e8
a24eecd4-37c6-44fc-87cf-2ab0c00c701a,zw60p83x,Cognitive Development,dqw08mkw,https://oecs.mit.edu/pub/dqw08mkw,Autism,[see Autism],"Cognitive development is a broad topic that overlaps with areas of psychology that include cognition, language, theory of mind, cognitive neuroscience, and social cognition, among many others. Cognitive development also overlaps with res...",https://oecs.mit.edu/pub/dqw08mkw
e4a8e626-0dd5-4eeb-8bca-36c950e99be4,o5xbugot,Supervised and Unsupervised Learning ,jr9encpg,https://oecs.mit.edu/pub/jr9encpg,Statistical Learning,[see Statistical Learning],"Unsupervised learning, the discovery of patterns and structure without explicit labels or teaching signals, has a rich history in both psychology and artificial intelligence. In psychology, early evidence came from latent learning experi...",https://oecs.mit.edu/pub/jr9encpg
e4a8e626-0dd5-4eeb-8bca-36c950e99be4,o5xbugot,Supervised and Unsupervised Learning ,lurik5dk,https://oecs.mit.edu/pub/lurik5dk,Rational Analysis,[see Rational Analysis],"For example, a Bayesian clustering model, the rational model (), operates along related principles [see Rational Analysis]. The rational model is unsupervised, but it can be made to organize its cluster along certain features, such as th...",https://oecs.mit.edu/pub/lurik5dk
e4a8e626-0dd5-4eeb-8bca-36c950e99be4,o5xbugot,Supervised and Unsupervised Learning ,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],"Self-supervised learning further blurs the distinction between unsupervised and supervised learning. In self-supervised learning, the learner creates their own teaching signal in the absence of an external teacher. Modern large language...",https://oecs.mit.edu/pub/zp5n8ivs
e4a8e626-0dd5-4eeb-8bca-36c950e99be4,o5xbugot,Supervised and Unsupervised Learning ,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"Research into learning models—such as Bayesian models, support vector machines, and artificial neural networks—is relevant to both unsupervised and supervised learning, as are data visualization and dimensional reduction techniques. Unsu...",https://oecs.mit.edu/pub/xohbfbix
e4a8e626-0dd5-4eeb-8bca-36c950e99be4,o5xbugot,Supervised and Unsupervised Learning ,s41l0yu6,https://oecs.mit.edu/pub/s41l0yu6,Memory,[see Memory],"Research into learning models—such as Bayesian models, support vector machines, and artificial neural networks—is relevant to both unsupervised and supervised learning, as are data visualization and dimensional reduction techniques. Unsu...",https://oecs.mit.edu/pub/s41l0yu6
e4a8e626-0dd5-4eeb-8bca-36c950e99be4,o5xbugot,Supervised and Unsupervised Learning ,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"Research into learning models—such as Bayesian models, support vector machines, and artificial neural networks—is relevant to both unsupervised and supervised learning, as are data visualization and dimensional reduction techniques. Unsu...",https://oecs.mit.edu/pub/zw60p83x
5e3d3713-fa93-4056-99c2-8ea1ca2a1c3e,bx21plqj,Cognitive Artifacts,or750iar,https://oecs.mit.edu/pub/or750iar,Spatial Cognition,[see Spatial Cognition],"Around the same time, Ed Hutchins put forward a broader view, according to which also structures based on elements of the environment can play the role of cognitive artifacts, although they are not human-made objects designed to have a r...",https://oecs.mit.edu/pub/or750iar
5e3d3713-fa93-4056-99c2-8ea1ca2a1c3e,bx21plqj,Cognitive Artifacts,ge65ctmu,https://oecs.mit.edu/pub/ge65ctmu,Mental Imagery,[see Mental Imagery],"Cognitive artifacts are external material objects, that is, physical objects that can be manipulated and acted upon. Therefore, they have an operative component, that is, they are not only a medium for representing objects but an instrum...",https://oecs.mit.edu/pub/ge65ctmu
5e3d3713-fa93-4056-99c2-8ea1ca2a1c3e,bx21plqj,Cognitive Artifacts,1rgtz41v,https://oecs.mit.edu/pub/1rgtz41v,Working Memory,[see Working Memory],"Cognitive artifacts are relevant for studies on information technology that are approached in a cognitive perspective, that is, by looking at how human cognition constrains and influences human cultural productions (for a first attempt,...",https://oecs.mit.edu/pub/1rgtz41v/
5e3d3713-fa93-4056-99c2-8ea1ca2a1c3e,bx21plqj,Cognitive Artifacts,chnh9r1z,https://oecs.mit.edu/pub/chnh9r1z,Perceptual Learning,[see also Perceptual Learning],"Cognitive artifacts are relevant for studies on information technology that are approached in a cognitive perspective, that is, by looking at how human cognition constrains and influences human cultural productions (for a first attempt,...",https://oecs.mit.edu/pub/chnh9r1z
5e3d3713-fa93-4056-99c2-8ea1ca2a1c3e,bx21plqj,Cognitive Artifacts,t5j0qv3d,https://oecs.mit.edu/pub/t5j0qv3d,Neuroplasticity,[see Neuroplasticity],"Cognitive artifacts are relevant for studies on information technology that are approached in a cognitive perspective, that is, by looking at how human cognition constrains and influences human cultural productions (for a first attempt,...",https://oecs.mit.edu/pub/t5j0qv3d
4a3255bf-9e56-4f0c-a2d1-b61c13f9a478,mhjvjq8o,Scene Perception,984ungzu,https://oecs.mit.edu/pub/984ungzu,Affordances,[see Affordances],"Lately the classic notion of object affordances à la Gibson has been reintroduced to scene perception [see Affordances]. How do functions affect scene categorization (Greene et al., 2016) and which parts of a scene drive function underst...",https://oecs.mit.edu/pub/984ungzu
9e968b77-3cdf-4e97-bcef-ed5eb968e8c4,o3wg9y45,Recurrent Neural Networks,7gukl3db,https://oecs.mit.edu/pub/7gukl3db,Speech Recognition,[see Speech Recognition],"RNNs suffer from an important limitation: As we apply BPTT over longer sequences, gradients used for learning can either shrink toward zero (vanish) or grow uncontrollably (explode), making it increasingly difficult to assign credit or b...",https://oecs.mit.edu/pub/7gukl3db
